environment: procgen:procgen-heist-v0
number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 280
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 200
	v_mask: random
	v_mask_density: 0.005
	w_mask: random
	w_mask_density: 0.2
	t_mask: random
	t_mask_density: 0.1
	clipping_range_min: -1.0
	clipping_range_max: 1.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 20599
Free Parameters: {'V': 12271, 'W': 8022, 'T': 306}
Inputs: 12288
Outputs: 15

--------------------------------------------------------------------------------
gen     min             mean            max             elapsed time (s)
1255    3.00            5.27            7.00            43.10           
1256    4.50            6.88            9.00            42.05           
1257    3.00            5.71            8.00            43.11           
1258    4.50            6.39            8.50            42.37           
1259    2.50            5.46            7.50            43.36           
1260    4.50            6.33            8.50            42.41           
1261    3.00            5.20            7.50            43.05           
1262    3.50            7.08            9.00            42.22           
1263    5.00            6.51            8.00            42.44           
1264    4.00            6.16            8.00            42.58           
1265    4.00            6.43            8.00            42.01           
1266    2.50            5.46            8.00            43.08           
1267    3.00            5.91            8.00            42.94           
1268    4.00            5.81            8.00            42.53           
1269    3.50            6.26            8.00            42.38           
1270    2.00            4.71            7.00            43.87           
1271    3.00            5.09            7.00            43.60           
1272    2.50            5.38            7.50            43.26           
1273    1.50            5.41            7.50            43.50           
1274    3.50            6.26            8.50            42.76           
1275    3.50            6.13            8.00            43.18           
1276    5.00            7.22            9.00            41.81           
1277    3.50            6.82            8.50            42.43           
1278    2.00            4.60            7.00            43.53           
1279    2.50            6.05            8.50            42.92           
1280    5.00            7.34            9.00            41.49           
1281    4.00            6.73            9.00            42.18           
1282    3.50            5.63            7.50            43.01           
1283    3.50            6.31            8.50            42.06           
1284    3.00            6.05            8.00            42.19           
1285    4.50            6.53            8.00            42.12           
1286    3.00            5.31            7.50            43.19           
1287    4.00            5.95            8.00            42.89           
1288    4.50            6.64            9.00            42.46           
1289    2.50            4.99            7.50            43.68           
1290    3.00            5.97            7.50            42.34           
1291    4.00            5.83            8.50            42.45           
1292    2.50            4.83            7.50            43.45           
1293    3.50            5.46            7.50            43.28           
1294    4.00            6.75            8.50            41.94           
1295    3.00            6.21            8.50            42.65           
1296    4.00            7.04            9.50            41.72           
1297    3.00            4.87            7.50            43.35           
1298    2.50            5.46            8.00            42.94           
1299    5.00            7.33            9.00            41.26           
1300    3.50            5.78            7.50            42.76           
1301    4.50            6.46            8.00            42.11           
1302    3.50            5.66            7.50            42.87           
1303    2.50            5.04            7.50            43.86           
1304    4.50            6.57            8.50            42.25           
1305    3.00            5.35            7.50            43.57           
1306    2.50            5.38            7.00            43.82           
1307    3.50            5.88            7.50            42.91           
1308    4.50            6.65            9.00            42.88           
1309    3.50            5.31            7.50            43.58           
1310    4.00            6.56            8.50            42.02           
1311    1.00            5.07            7.50            43.38           
1312    5.00            7.27            9.00            41.63           
1313    3.50            6.24            8.50            42.55           
1314    4.00            5.69            7.50            42.77           
1315    4.00            6.21            8.50            42.24           
1316    3.50            5.79            8.00            42.75           
1317    2.50            5.59            7.50            43.11           
1318    3.50            5.26            7.50            43.60           
1319    1.50            4.48            6.00            43.89           
1320    4.50            6.83            8.50            42.09           
1321    3.00            5.08            7.00            43.37           
1322    4.00            6.42            9.50            42.44           
1323    4.50            6.82            9.00            42.21           
1324    3.50            6.69            8.50            42.23           
1325    4.50            6.62            8.50            42.08           
1326    5.50            7.46            9.50            41.26           
1327    3.00            5.63            7.50            42.95           
1328    2.50            4.88            7.00            43.12           
1329    3.00            5.27            7.50            43.05           
1330    2.50            4.87            7.00            43.36           
1331    3.00            5.04            7.00            43.13           
1332    2.50            5.20            7.50            43.63           
1333    3.50            5.61            7.50            43.77           
1334    3.50            5.69            7.50            43.26           
1335    2.00            5.19            7.50            43.74           
1336    3.50            5.47            8.00            43.17           
1337    3.50            5.66            7.50            43.10           
1338    3.50            5.38            7.00            43.33           
1339    2.00            4.79            7.00            43.72           
1340    5.00            7.13            9.00            41.96           
1341    2.00            4.89            7.00            43.65           
1342    4.50            6.39            8.50            42.35           
1343    3.00            6.19            8.00            43.36           
1344    4.00            6.01            8.50            43.28           
1345    3.00            6.05            9.00            42.92           
1346    4.50            6.38            8.00            42.56           
1347    2.50            4.83            6.50            44.12           
1348    4.00            6.42            9.00            43.52           
1349    3.00            5.57            7.50            43.21           
1350    2.50            4.97            7.50            43.59           
1351    3.50            6.14            8.50            43.07           
1352    3.50            6.81            9.00            42.05           
1353    3.00            6.05            8.00            42.72           
1354    2.00            5.42            7.50            43.14           
1355    3.00            5.25            7.00            43.36           
1356    3.50            5.89            8.00            42.85           
1357    4.50            6.80            9.00            42.03           
1358    2.50            5.28            7.50            43.36           
1359    3.00            4.88            7.00            43.81           
1360    4.00            5.87            7.50            42.65           
1361    2.50            5.39            7.50            43.00           
1362    2.00            4.58            7.00            43.81           
1363    4.00            6.35            8.50            42.70           
1364    4.00            6.49            8.50            42.26           
1365    4.00            6.26            8.50            42.36           
1366    4.50            6.81            8.50            42.00           
1367    3.00            5.76            8.50            42.97           
1368    4.50            6.71            8.50            42.21           
1369    4.00            6.64            9.00            42.19           
1370    2.50            5.58            7.50            42.74           
1371    2.50            5.15            7.50            43.24           
1372    3.00            5.79            8.00            43.18           
1373    4.00            6.38            7.50            42.54           
1374    3.50            5.26            7.00            43.10           
1375    3.50            5.55            8.00            42.95           
1376    3.00            4.71            6.50            43.43           
1377    4.50            6.40            8.50            42.13           
1378    1.50            5.53            7.50            43.06           
1379    3.50            6.30            8.00            42.38           
1380    3.00            5.10            8.00            43.08           
1381    4.00            6.29            8.00            42.26           
1382    4.00            6.82            8.50            42.17           
1383    3.00            5.57            8.00            43.14           
1384    3.00            6.13            8.00            42.24           
1385    4.00            5.65            8.50            42.74           
1386    4.00            7.08            9.00            41.80           
1387    3.00            5.01            7.00            43.13           
1388    3.50            5.61            7.50            43.01           
1389    3.50            5.72            7.50            42.95           
1390    3.00            5.47            8.00            42.91           
1391    2.50            5.07            7.00            43.40           
1392    3.00            5.62            7.50            43.10           
1393    5.00            6.62            8.00            42.35           
1394    2.50            4.46            6.00            43.57           
1395    3.00            6.41            8.00            42.63           
1396    4.50            6.66            9.00            44.02           
1397    4.00            6.54            8.50            42.90           
1398    3.50            5.32            7.00            44.10           
1399    3.50            6.33            8.00            43.19           
1400    2.50            5.67            7.50            43.39           
1401    3.00            6.34            9.00            43.37           
1402    3.00            5.59            7.50            43.65           
1403    4.50            6.80            8.50            42.66           
1404    5.00            6.94            9.00            42.64           
1405    4.00            6.87            9.00            42.42           
1406    4.50            6.38            8.50            42.94           
1407    2.50            4.84            7.50            44.10           
1408    3.50            6.06            7.50            42.92           
1409    5.50            7.43            9.00            42.13           
1410    2.50            5.28            7.00            43.88           
1411    5.00            7.51            9.00            41.90           
1412    4.50            6.78            8.50            42.22           
1413    2.50            6.29            8.50            43.08           
1414    5.00            6.91            8.50            42.38           
1415    3.50            5.53            7.00            43.40           
1416    3.00            5.30            7.00            43.83           
1417    3.50            6.11            8.00            43.24           
1418    2.50            5.60            8.00            43.40           
1419    3.00            6.07            8.50            43.41           
1420    4.00            5.83            8.00            43.55           
1421    3.50            6.46            8.50            43.17           
1422    2.50            5.63            7.50            43.51           
1423    5.00            7.35            9.00            42.18           
1424    3.00            5.21            7.00            43.68           
1425    3.00            6.00            8.00            43.27           
1426    2.00            4.05            6.00            44.43           
1427    2.00            5.15            7.50            43.97           
1428    3.00            5.48            7.00            43.54           
1429    3.50            6.08            8.50            43.03           
1430    3.50            6.10            8.00            43.19           
1431    2.50            4.86            6.50            43.97           
1432    2.50            4.35            6.00            44.14           
1433    2.00            5.46            7.50            43.34           
1434    4.50            6.48            8.00            42.50           
1435    4.50            6.64            8.00            42.57           
1436    3.00            6.12            8.00            43.69           
1437    5.50            7.48            9.00            42.17           
1438    3.00            6.10            8.00            43.17           
1439    4.00            5.69            7.50            43.28           
1440    3.50            5.37            7.50            43.56           
1441    2.50            4.95            7.50            44.05           
1442    3.00            5.46            8.00            43.57           
1443    2.00            4.65            7.00            43.99           
1444    3.50            6.45            8.50            42.58           
1445    4.50            6.60            9.00            42.31           
1446    4.00            6.38            8.50            42.66           
1447    2.50            5.40            7.00            43.38           
1448    4.00            6.45            9.00            42.83           
1449    2.50            4.87            7.00            44.56           
1450    5.00            6.69            8.50            43.00           
1451    4.50            6.88            9.00            42.44           
1452    4.50            6.56            9.00            42.60           
1453    2.00            5.32            7.00            43.66           
1454    4.00            7.25            9.50            42.19           
1455    3.50            5.43            7.50            43.51           
1456    3.00            5.50            7.50            43.24           
1457    3.50            5.13            7.50            44.14           
1458    2.50            5.06            8.00            43.99           
1459    4.00            5.71            8.00            43.49           
1460    2.50            5.43            8.00            43.49           
1461    2.50            5.14            7.50            43.90           
1462    5.50            7.34            9.50            41.93           
1463    5.50            7.39            9.00            42.23           
1464    3.50            6.57            8.50            43.25           
1465    3.00            5.43            7.00            43.61           
1466    3.00            5.43            7.50            43.32           
1467    3.00            5.78            8.00            43.30           
1468    2.50            4.99            6.50            43.96           
1469    2.00            5.14            8.50            43.82           
1470    2.50            4.91            7.00            43.93           
1471    2.00            6.42            8.50            42.86           
1472    2.00            4.83            6.50            43.76           
1473    4.00            6.88            9.00            42.54           
1474    2.00            5.15            7.50            43.79           
1475    3.00            6.60            8.50            42.50           
1476    2.00            4.71            7.00            44.03           
1477    2.00            5.01            7.50            43.75           
1478    3.00            5.81            8.00            43.41           
1479    3.50            6.88            9.00            42.63           
1480    2.50            4.94            7.00            43.67           
1481    3.00            5.39            7.50            43.43           
1482    3.50            5.74            8.00            43.19           
1483    5.00            7.17            8.50            42.24           
1484    3.50            6.46            8.50            42.74           
1485    5.00            6.63            8.50            42.26           
1486    4.00            6.80            9.00            42.24           
1487    3.00            5.85            7.50            42.91           
1488    3.50            5.67            8.00            43.45           
1489    4.00            6.72            9.00            42.38           
1490    4.00            6.62            8.00            42.69           
1491    2.00            5.02            7.00            43.91           
1492    4.00            6.87            8.50            42.34           
1493    4.50            6.69            8.50            42.25           
1494    3.50            6.14            8.50            43.46           
1495    4.00            6.41            8.00            42.72           
1496    3.50            6.61            8.50            42.33           
1497    3.00            4.98            8.50            43.96           
1498    3.00            4.99            7.00            43.91           
1499    4.00            5.63            7.50            43.20           
1500    4.00            6.84            8.50            42.28           
1501    4.00            6.32            7.50            42.49           
1502    3.50            6.58            8.50            42.57           
1503    4.50            6.68            8.50            42.67           
1504    4.00            6.96            9.00            42.44           
1505    6.00            7.80            9.50            41.39           
1506    2.50            4.61            6.50            43.91           
1507    4.00            6.65            8.50            42.77           
1508    2.50            4.85            7.00            43.87           
1509    3.50            5.66            8.00            43.24           
1510    3.50            5.23            7.00            43.63           
1511    3.50            5.48            7.00            43.08           
1512    4.50            6.76            8.50            42.39           
1513    4.50            7.33            9.50            41.81           
1514    6.00            7.61            9.50            41.68           
1515    3.50            6.54            8.50            42.87           
1516    2.00            5.53            8.50            43.83           
1517    4.00            6.08            8.00            42.86           
1518    4.00            5.76            8.50            43.26           
1519    3.00            5.04            7.00            43.98           
1520    3.00            5.60            7.50            44.06           
1521    4.50            6.20            8.00            43.15           
1522    4.00            6.89            8.50            42.54           
1523    3.50            5.41            8.50            43.58           
1524    4.50            6.75            9.00            42.57           
1525    3.00            4.82            6.50            43.94           
1526    4.00            5.84            8.50            43.91           
1527    5.00            7.38            9.50            42.86           
1528    5.00            7.03            8.50            42.58           
1529    3.00            4.86            7.00            44.38           
1530    4.00            6.63            8.50            43.21           
1531    3.00            4.84            7.00            43.29           
1532    4.00            6.56            9.50            42.58           
1533    3.50            6.56            9.00            42.01           
1534    2.00            5.01            8.00            43.38           
1535    3.50            6.74            8.50            41.99           
1536    4.50            6.88            8.50            42.02           
1537    3.50            5.17            7.00            43.25           
1538    5.00            7.02            9.00            41.77           
1539    3.00            5.15            8.00            42.95           
1540    4.50            6.46            8.00            42.22           
1541    3.00            5.63            8.00            43.40           
1542    4.00            6.28            8.00            42.47           
1543    3.50            5.59            7.50            42.63           
1544    3.00            5.41            8.50            43.10           
1545    3.50            5.28            7.50            42.96           
1546    2.50            4.75            7.50            43.09           
1547    3.50            5.94            8.50            42.80           
1548    3.00            5.31            7.50            43.04           
1549    4.00            6.19            7.50            42.18           
1550    3.00            5.75            7.50            42.54           
1551    4.00            6.63            9.50            42.09           
1552    4.00            6.28            8.00            42.50           
1553    3.00            4.75            7.50            43.29           
1554    3.50            5.83            7.50            42.61           
1555    1.50            5.71            8.00            42.89           
1556    3.00            5.45            7.50            43.07           
1557    2.50            4.58            6.50            43.61           
1558    3.50            5.49            7.00            42.68           
1559    3.00            5.42            8.00            43.09           
1560    3.00            5.08            7.50            42.89           
1561    4.50            6.51            9.50            42.46           
1562    5.00            6.93            9.00            41.66           
1563    3.00            4.90            6.50            43.49           
1564    5.50            7.35            9.00            41.37           
1565    5.50            7.25            9.00            41.17           
1566    2.00            5.03            7.50            43.21           
1567    4.50            6.31            8.00            42.23           
1568    4.00            6.44            9.00            42.25           
1569    4.00            6.25            8.00            42.52           
1570    3.50            6.15            8.00            42.38           
1571    5.00            7.16            9.00            41.44           
1572    3.50            5.67            8.50            42.75           
1573    3.00            5.32            7.50            43.42           
1574    3.00            6.29            8.00            42.42           
1575    3.50            6.41            9.00            42.35           
1576    4.00            6.54            8.00            42.10           
1577    5.00            6.74            8.50            42.06           
1578    4.00            6.09            8.00            42.28           
1579    4.00            6.83            8.50            42.07           
1580    4.50            6.36            8.00            42.02           
1581    3.50            4.82            7.00            43.31           
1582    4.50            6.31            8.50            42.29           
1583    5.00            7.30            9.00            41.32           
1584    2.50            5.36            7.50            43.01           
1585    3.50            6.43            8.00            42.37           
1586    4.50            6.69            8.50            41.96           
1587    3.50            5.33            7.00            43.33           
1588    2.00            4.86            6.50            43.73           
1589    2.00            4.86            6.50            43.83           
1590    4.00            6.45            9.00            42.75           
1591    3.50            6.02            8.50            42.35           
1592    4.00            6.57            8.50            42.48           
1593    3.50            5.74            7.50            42.93           
1594    3.00            5.39            7.50            43.47           
1595    4.00            6.25            8.00            42.84           
1596    3.00            5.24            7.50            43.29           
1597    3.50            7.07            9.00            41.80           
1598    3.00            5.96            8.00            42.66           
1599    2.50            4.83            7.00            43.24           
1600    2.50            5.42            7.00            43.44           
1601    3.50            5.68            7.50            42.88           
1602    4.00            6.21            8.50            42.30           
1603    3.50            6.15            8.00            42.34           
1604    4.50            6.85            8.00            41.78           
1605    3.00            4.62            6.50            43.24           
1606    4.00            6.15            8.00            42.32           
1607    4.00            6.37            8.00            42.08           
1608    4.50            6.72            9.00            42.46           
1609    4.00            5.78            8.50            43.05           
1610    5.00            6.61            8.50            41.93           
1611    4.50            6.74            9.50            42.10           
1612    3.00            5.64            7.50            42.91           
1613    4.00            6.48            8.50            42.00           
1614    3.00            5.08            7.50            43.28           
1615    3.50            6.24            8.00            42.25           
1616    3.50            5.56            8.00            43.09           
1617    4.50            6.71            8.00            41.89           
1618    4.00            6.75            8.50            42.36           
1619    4.50            7.04            9.00            41.56           
1620    3.50            5.84            8.00            42.73           
1621    4.00            6.06            7.50            43.20           
1622    2.50            4.91            7.00            43.81           
1623    2.50            5.02            7.00            43.64           
1624    3.00            5.41            7.50            43.37           
1625    3.00            5.41            8.00            43.35           
1626    2.50            5.81            8.00            43.10           
1627    4.50            6.88            8.50            41.81           
1628    3.50            6.43            9.00            42.52           
1629    3.00            5.20            7.50            43.59           
1630    3.00            5.47            7.50            43.35           
1631    3.00            6.46            8.50            42.85           
1632    3.50            6.34            8.50            42.61           
1633    4.00            6.17            8.00            42.55           
1634    4.00            6.63            8.50            42.23           
1635    4.50            6.79            9.00            41.79           
1636    2.50            5.08            7.00            43.21           
1637    4.50            6.52            8.50            41.92           
1638    4.00            6.46            8.00            42.05           
1639    3.00            5.37            7.50            43.06           
1640    3.50            6.33            8.00            42.27           
1641    3.00            4.79            6.50            43.39           
1642    4.50            6.54            8.00            42.06           
1643    5.00            7.00            9.00            41.59           
1644    3.00            5.15            7.00            43.29           
1645    4.00            6.37            8.00            42.32           
1646    4.00            6.26            8.50            42.04           
1647    2.50            5.22            7.50            42.91           
1648    4.00            6.43            8.00            41.87           
1649    5.00            7.16            9.00            41.16           
1650    2.50            6.15            8.00            42.21           
1651    5.00            7.29            8.50            41.45           
1652    5.50            7.47            9.00            41.36           
1653    3.50            6.57            8.50            41.96           
1654    2.50            4.88            6.50            43.08           
1655    2.00            4.71            7.50            43.47           
1656    2.50            5.78            8.00            42.80           
1657    4.00            6.88            9.00            41.60           
1658    3.00            5.12            7.00            42.85           
1659    4.50            6.96            8.50            42.00           
1660    3.50            5.98            8.00            42.59           
1661    3.50            6.14            8.00            41.94           
1662    3.50            5.61            8.00            42.71           
1663    3.00            5.29            7.50            42.91           
1664    4.50            6.99            9.00            41.66           
1665    3.00            5.11            7.50            43.17           
1666    4.00            5.77            8.00            42.82           
1667    3.50            6.42            9.00            42.38           
1668    4.00            7.27            9.00            41.42           
1669    3.50            5.89            7.50            42.56           
1670    6.00            7.41            9.00            41.22           
1671    3.50            5.64            7.50            42.84           
1672    4.00            6.34            8.50            42.22           
1673    3.00            5.04            7.00            43.46           
1674    4.00            6.61            8.50            42.24           
1675    2.50            5.46            7.50            42.97           
1676    5.00            6.99            8.50            42.30           
1677    5.00            6.74            9.00            42.34           
1678    2.50            5.03            8.00            43.40           
1679    2.50            5.00            7.00            43.54           
1680    2.50            4.69            7.00            43.72           
1681    4.50            6.22            8.00            42.81           
1682    4.00            5.77            7.50            42.83           
1683    4.00            6.59            8.50            42.29           
1684    4.50            6.89            8.50            42.20           
1685    3.00            4.62            7.00            43.49           
1686    4.00            6.38            8.50            42.27           
1687    2.00            4.59            6.50            43.79           
1688    3.00            4.97            7.00            43.81           
1689    4.50            7.09            9.50            42.82           
1690    3.50            5.85            7.50            43.37           
1691    4.00            7.13            9.00            42.14           
1692    3.50            5.74            7.50            43.63           
1693    5.00            6.83            8.50            43.10           
1694    3.00            7.07            9.00            41.60           
1695    4.50            6.85            9.50            42.08           
1696    3.50            6.21            9.00            42.34           
1697    4.50            6.48            8.50            42.46           
1698    3.50            5.82            7.50            42.85           
1699    4.00            5.69            7.50            42.68           
1700    3.00            5.16            7.00            43.39           
1701    2.00            4.73            7.00            43.56           
1702    3.00            4.94            7.00            43.63           
1703    5.00            7.24            9.00            42.10           
1704    4.50            7.10            8.50            41.92           
1705    4.00            5.87            7.50            42.78           
1706    4.50            6.38            8.50            42.44           
1707    4.50            7.00            8.50            42.05           
1708    4.00            6.18            8.50            42.57           
1709    3.50            5.88            8.50            42.84           
1710    4.00            5.91            8.00            42.97           
1711    2.50            5.70            7.50            43.29           
1712    4.50            6.50            9.00            42.45           
1713    3.50            5.58            7.00            43.05           
1714    5.00            7.12            9.00            42.53           
1715    3.00            5.23            8.00            43.21           
1716    3.50            6.07            8.00            42.35           
1717    2.00            4.76            7.00            43.25           
1718    2.50            4.80            7.00            43.21           
1719    3.00            5.52            7.50            42.86           
1720    3.00            6.10            8.50            42.54           
1721    4.50            6.23            8.50            42.06           
1722    5.00            6.84            9.00            41.92           
1723    4.00            6.40            8.00            41.95           
1724    4.50            7.01            9.50            41.50           
1725    3.00            4.73            6.50            43.02           
1726    3.50            6.83            8.50            41.92           
1727    4.50            6.67            9.50            41.94           
1728    2.00            4.86            7.00            43.22           
1729    4.00            7.16            9.50            41.44           
1730    3.50            5.89            7.50            42.75           
1731    3.00            5.18            7.00            42.91           
1732    2.00            5.39            7.50            43.05           
1733    4.50            7.63            9.00            41.09           
1734    3.00            5.51            8.50            42.88           
1735    3.00            5.24            8.00            43.17           
1736    4.00            7.24            9.00            41.76           
1737    4.00            6.47            8.00            42.14           
1738    3.50            6.27            8.00            42.20           
1739    2.50            5.61            7.50            43.11           
1740    3.00            4.88            7.50            43.00           
1741    4.50            7.25            9.50            41.78           
1742    4.00            6.41            8.50            42.04           
1743    4.00            6.46            8.50            42.07           
1744    3.00            5.44            7.00            43.07           
1745    5.00            7.28            9.00            41.19           
1746    4.00            5.97            8.00            42.66           
1747    4.50            6.72            9.00            41.74           
1748    4.50            6.68            8.50            42.08           
1749    3.50            6.31            8.00            42.36           
1750    2.50            5.17            7.50            43.01           
1751    4.50            6.62            8.00            42.04           
1752    2.50            4.86            6.50            43.08           
1753    2.50            4.59            6.50            43.38           
1754    3.50            6.37            8.50            42.49           
1755    5.00            7.13            9.00            41.81           
1756    4.00            5.74            7.50            42.83           
1757    4.00            7.20            9.50            41.34           
1758    3.50            6.29            7.50            42.11           
1759    3.50            6.29            8.00            42.34           
1760    2.50            5.15            7.00            42.93           
1761    4.50            7.10            9.00            41.69           
1762    4.50            6.05            8.00            42.62           
1763    3.00            5.62            8.00            42.91           
1764    2.00            5.53            7.50            43.18           
1765    3.00            6.09            8.50            43.07           
1766    3.00            5.34            8.00            43.09           
1767    5.00            6.42            8.00            42.31           
1768    3.00            6.18            8.00            42.74           
1769    4.00            6.51            9.00            42.81           
1770    3.00            5.60            8.00            43.05           
1771    5.00            7.14            9.00            41.71           
1772    2.50            5.62            8.00            43.09           
1773    3.50            6.12            8.00            43.06           
1774    3.50            6.81            8.50            42.65           
1775    4.50            6.56            8.50            42.13           
1776    4.50            6.90            8.50            42.20           
1777    3.50            5.81            7.50            42.87           
1778    4.00            6.30            8.50            42.06           
1779    4.00            6.14            7.50            42.17           
1780    4.50            7.02            8.50            42.23           
1781    5.00            6.32            7.50            42.03           
1782    4.00            6.81            9.00            42.04           
1783    3.00            6.67            8.50            42.30           
1784    4.00            6.26            8.50            42.52           
1785    3.00            5.67            8.00            43.07           
1786    4.50            6.92            9.00            42.09           
1787    3.00            6.59            8.50            42.27           
1788    4.00            6.12            8.00            42.22           
1789    2.00            4.49            7.50            43.50           
1790    3.50            6.06            8.00            42.65           
1791    5.00            6.49            8.50            42.02           
1792    2.50            5.46            7.50            43.56           
1793    3.50            6.99            9.00            41.78           
1794    3.00            6.01            8.50            42.54           
1795    3.00            6.06            8.00            43.06           
1796    3.00            5.34            7.00            42.94           
1797    4.00            6.15            8.50            42.57           
1798    4.50            6.62            9.00            42.07           
1799    3.50            4.95            6.50            43.00           
1800    4.50            6.42            8.00            42.14           
1801    3.50            6.63            9.00            41.97           
1802    3.00            6.05            8.00            42.42           
1803    5.00            6.71            8.50            41.77           
1804    3.00            5.47            7.50            42.98           
1805    4.50            6.13            8.00            42.15           
1806    2.50            4.92            7.00            42.77           
1807    3.00            5.00            7.00            43.37           
1808    4.50            5.96            7.50            42.36           
1809    2.50            4.84            7.00            43.29           
1810    4.00            6.18            8.50            42.43           
1811    3.00            5.65            7.50            42.73           
1812    4.50            6.71            8.50            42.14           
1813    4.00            6.11            8.50            42.66           
1814    3.00            5.19            7.00            43.01           
1815    5.00            6.69            8.50            41.72           
1816    4.00            6.50            8.50            41.86           
1817    2.00            5.30            7.00            43.31           
1818    4.50            6.61            8.50            42.81           
1819    3.50            6.16            8.00            42.59           
1820    3.50            5.71            8.00            43.13           
1821    4.00            5.91            7.00            42.68           
1822    2.50            5.13            7.50            43.58           
1823    2.50            6.28            8.50            42.66           
1824    4.00            6.00            7.50            42.63           
1825    4.50            6.84            9.00            42.40           
1826    4.00            6.22            8.00            42.90           
1827    5.00            7.03            8.50            41.84           
1828    2.00            5.16            7.50            43.43           
1829    3.50            5.78            8.00            43.04           
1830    3.50            5.67            7.50            43.00           
1831    4.00            6.02            8.00            42.77           
1832    3.50            5.28            7.00            43.15           
1833    3.50            5.96            7.50            42.61           
1834    4.00            6.79            9.00            42.40           
1835    4.50            6.62            9.00            42.45           
1836    3.00            5.77            8.50            43.23           
1837    4.50            6.51            9.00            42.81           
1838    4.50            7.04            9.00            42.12           
1839    5.00            7.06            8.50            41.75           
1840    3.00            5.53            7.50            43.12           
1841    4.00            6.20            8.00            42.74           
1842    4.50            6.13            8.00            42.45           
1843    4.00            6.03            7.50            42.54           
1844    4.00            6.02            8.00            42.30           
1845    3.50            6.23            9.50            42.61           
1846    4.00            5.58            8.00            43.24           
1847    3.50            5.58            8.00            43.05           
1848    3.00            5.83            7.50            42.68           
1849    4.00            6.68            8.50            41.86           
1850    4.50            6.71            8.00            41.61           
1851    3.50            6.03            8.50            42.15           
1852    4.00            5.92            8.00            42.71           
1853    3.00            5.92            8.50            42.57           
1854    4.00            5.87            8.00            42.74           
1855    5.00            7.10            10.00           42.22           
1856    3.50            5.36            7.00            43.19           
1857    4.00            6.48            8.00            42.29           
1858    3.50            5.71            7.50            42.90           
1859    4.50            6.84            8.50            42.15           
1860    3.00            5.15            7.00            43.85           
1861    4.50            6.29            8.00            42.98           
1862    4.00            6.85            9.50            42.62           
1863    2.50            5.81            8.50            43.52           
1864    4.00            5.68            7.50            43.23           
1865    4.00            5.97            8.00            42.28           
1866    5.00            7.46            9.00            41.17           
1867    4.00            6.92            9.00            41.75           
1868    3.50            6.19            9.00            42.58           
1869    3.00            5.17            7.50            42.86           
1870    5.50            6.85            8.50            41.59           
1871    4.50            5.94            8.00            42.15           
