environment: procgen:procgen-heist-v0
number_generations: 2500
number_validation_runs: 100
number_rounds: 20
maximum_env_seed: 100000
brain
	type: CTRNN
	delta_t: 0.05
	number_neurons: 200
	v_mask: random
	v_mask_density: 0.005
	w_mask: random
	w_mask_density: 0.2
	t_mask: random
	t_mask_density: 0.1
	clipping_range_min: -1.0
	clipping_range_max: 1.0
optimizer
	type: CMA-ES-Deap
	population_size: 112
	sigma: 1.0

Genome Size: 20684
Free Parameters: {'V': 12367, 'W': 8012, 'T': 305}
Inputs: 12288
Outputs: 15

--------------------------------------------------------------------------------
gen     min             mean            max             elapsed time (s)
1251    0.50            2.21            4.00            45.86           
1252    3.00            4.67            6.00            43.97           
1253    1.00            2.85            4.50            45.45           
1254    1.50            2.99            4.50            44.90           
1255    0.50            2.50            4.00            45.69           
1256    1.00            3.07            5.00            45.30           
1257    3.00            4.80            6.00            43.87           
1258    1.50            3.00            5.00            45.35           
1259    1.00            2.20            3.50            45.67           
1260    2.00            4.43            7.00            44.82           
1261    1.50            2.94            4.50            45.47           
1262    1.00            2.44            3.50            45.65           
1263    0.50            1.89            3.00            45.76           
1264    0.50            1.92            4.00            46.15           
1265    1.50            3.08            5.00            45.13           
1266    1.50            2.79            4.50            45.10           
1267    1.50            3.25            4.50            45.14           
1268    1.50            3.04            5.00            45.14           
1269    2.00            3.77            5.50            44.70           
1270    0.50            2.93            5.00            45.42           
1271    1.00            2.68            4.00            45.39           
1272    1.00            3.01            4.50            45.49           
1273    0.50            2.59            4.50            46.14           
1274    2.00            3.76            5.50            44.85           
1275    1.50            3.21            5.00            45.25           
1276    3.00            4.69            6.50            44.34           
1277    1.50            4.07            6.00            44.80           
1278    1.00            2.00            3.50            45.88           
1279    1.00            2.63            4.00            45.59           
1280    3.00            4.59            6.50            44.45           
1281    1.50            2.70            4.00            45.39           
1282    1.00            2.95            4.50            45.34           
1283    1.50            3.56            5.50            44.82           
1284    1.50            3.95            6.50            44.93           
1285    2.50            3.38            5.00            45.08           
1286    2.00            3.89            5.00            44.64           
1287    2.50            4.18            6.50            44.77           
1288    2.00            4.37            6.50            44.80           
1289    1.50            3.54            6.00            45.05           
1290    1.00            2.68            4.00            45.50           
1291    3.50            5.05            6.50            44.27           
1292    2.00            3.56            5.00            45.26           
1293    1.50            3.93            6.00            45.03           
1294    1.50            3.01            4.00            45.40           
1295    2.50            4.69            6.00            44.21           
1296    2.50            4.53            6.00            44.39           
1297    2.50            4.62            6.50            44.55           
1298    3.50            5.10            7.00            43.99           
1299    1.50            3.71            5.00            44.98           
1300    0.50            3.19            5.00            45.22           
1301    0.50            2.09            3.50            45.66           
1302    2.00            3.11            4.00            44.96           
1303    1.50            4.11            5.50            44.97           
1304    3.00            5.10            7.00            44.53           
1305    1.50            3.25            5.00            45.57           
1306    0.50            2.82            4.50            46.04           
1307    1.50            3.46            4.50            44.85           
1308    2.50            4.33            6.50            44.64           
1309    0.50            2.49            4.00            46.00           
1310    0.50            3.17            5.00            45.51           
1311    1.00            2.71            4.50            45.56           
1312    1.00            2.64            5.00            45.84           
1313    2.00            3.19            5.50            45.09           
1314    1.00            3.17            5.00            45.43           
1315    2.00            4.36            6.50            44.76           
1316    2.50            4.70            6.50            43.95           
1317    2.00            4.06            6.00            44.46           
1318    1.00            3.39            5.00            45.84           
1319    1.50            3.63            5.50            44.99           
1320    2.00            4.32            6.50            44.55           
1321    0.50            2.02            4.00            45.85           
1322    2.00            4.03            6.00            44.81           
1323    2.00            3.74            6.00            45.04           
1324    1.00            2.71            4.50            46.02           
1325    1.50            3.52            5.00            45.28           
1326    2.00            3.54            5.00            45.13           
1327    1.50            3.55            5.50            45.14           
1328    1.50            3.07            4.50            45.02           
1329    1.50            2.86            4.50            45.54           
1330    3.00            4.82            7.00            44.09           
1331    1.50            3.00            4.50            45.21           
1332    1.50            3.40            5.00            45.03           
1333    1.00            3.11            5.00            45.67           
1334    1.00            2.42            4.00            45.90           
1335    2.50            3.68            5.00            44.67           
1336    2.50            3.72            5.00            44.80           
1337    2.50            4.70            6.50            44.61           
1338    1.50            3.37            5.50            45.47           
1339    1.00            2.39            4.00            45.88           
1340    1.50            3.32            5.00            45.32           
1341    2.00            4.04            5.50            44.80           
1342    2.00            3.44            5.50            45.22           
1343    2.00            3.92            6.00            45.06           
1344    0.50            2.77            4.50            46.06           
1345    2.00            3.99            6.00            44.87           
1346    3.00            4.46            6.50            44.37           
1347    0.50            2.79            5.50            45.76           
1348    1.00            3.72            5.50            45.49           
1349    1.50            3.71            5.50            45.42           
1350    3.00            4.73            6.00            45.20           
1351    0.50            1.92            3.50            47.07           
1352    3.50            4.85            6.00            43.88           
1353    1.50            3.80            5.50            45.00           
1354    2.50            3.75            5.50            45.10           
1355    1.00            2.14            3.50            45.79           
1356    1.00            2.25            3.50            45.51           
1357    1.50            2.98            4.00            45.19           
1358    1.50            3.21            5.00            45.17           
1359    2.50            3.24            4.50            44.73           
1360    0.50            1.76            3.50            46.37           
1361    1.00            2.57            4.00            45.53           
1362    1.50            3.23            5.00            44.98           
1363    0.50            2.23            4.00            45.91           
1364    2.00            3.39            5.00            45.18           
1365    2.00            3.88            5.50            44.63           
1366    1.50            3.07            5.00            45.14           
1367    2.50            3.97            5.50            44.60           
1368    2.00            4.85            6.00            43.87           
1369    3.50            5.32            7.00            43.85           
1370    2.00            4.07            6.50            44.83           
1371    1.50            2.92            4.00            45.33           
1372    3.50            5.13            7.00            43.89           
1373    1.00            2.24            4.50            45.81           
1374    2.50            4.35            6.50            44.25           
1375    2.00            3.76            6.50            44.79           
1376    3.50            4.71            6.00            44.32           
1377    0.50            2.29            4.00            45.96           
1378    2.00            3.91            5.50            44.68           
1379    1.00            2.65            4.00            45.68           
1380    1.00            2.75            4.00            45.72           
1381    1.00            2.34            4.00            46.16           
1382    2.00            3.99            5.00            44.81           
1383    1.00            2.83            4.50            45.58           
1384    2.50            4.95            7.50            44.69           
1385    2.00            3.92            5.50            44.56           
1386    1.50            3.33            5.00            45.41           
1387    1.50            3.61            4.50            44.92           
1388    1.00            2.61            4.50            45.57           
1389    2.00            3.52            5.00            45.02           
1390    1.00            2.81            4.50            46.15           
1391    1.00            2.06            4.00            46.47           
1392    2.50            3.66            6.00            45.27           
1393    1.50            3.08            4.50            45.62           
1394    2.50            4.30            5.50            44.41           
1395    1.50            3.41            5.50            44.91           
1396    1.50            2.99            4.50            45.57           
1397    2.00            3.38            5.00            44.85           
1398    1.00            2.90            4.50            45.49           
1399    1.00            3.35            6.00            45.53           
1400    2.00            3.42            5.50            45.19           
1401    1.00            2.90            5.00            45.43           
1402    3.50            5.09            7.00            43.86           
1403    1.50            3.23            5.00            45.55           
1404    2.50            3.94            5.50            44.69           
1405    2.00            3.79            5.50            44.86           
1406    1.50            3.25            4.50            45.03           
1407    1.50            2.90            4.50            45.23           
1408    0.50            2.01            3.50            46.14           
1409    1.00            2.38            4.00            45.69           
1410    2.00            3.42            5.00            45.26           
1411    1.00            2.49            4.00            45.79           
1412    2.00            3.40            5.00            44.89           
1413    1.00            2.79            4.50            45.73           
1414    0.50            2.41            4.50            45.82           
1415    0.50            2.35            4.50            46.09           
1416    1.50            4.25            6.50            44.82           
1417    1.50            2.79            4.50            45.51           
1418    2.00            3.78            6.00            45.51           
1419    1.50            2.81            4.50            45.36           
1420    1.00            3.35            5.00            45.57           
1421    3.00            4.49            6.00            44.53           
1422    1.50            3.73            5.50            45.07           
1423    1.00            3.37            5.00            45.18           
1424    1.00            2.40            4.00            46.05           
1425    3.00            4.82            7.00            44.27           
1426    0.50            2.21            3.50            45.98           
1427    1.50            3.43            5.00            45.72           
1428    1.50            3.51            5.50            45.34           
1429    0.50            2.26            4.00            46.16           
1430    2.00            3.59            5.00            45.30           
1431    2.00            5.32            7.00            44.59           
1432    3.00            5.71            7.00            44.19           
1433    3.00            4.67            6.50            44.75           
1434    2.00            4.23            6.00            45.01           
1435    3.00            5.04            6.50            44.35           
1436    3.50            5.31            6.50            44.01           
1437    1.00            2.41            4.00            46.11           
1438    1.50            4.07            6.50            45.18           
1439    1.00            3.12            4.00            45.14           
1440    2.50            4.10            5.50            44.21           
1441    1.50            3.42            5.50            45.18           
1442    1.00            3.12            5.00            45.08           
1443    1.50            3.09            4.50            45.35           
1444    1.50            2.92            4.50            45.15           
1445    2.00            4.49            5.50            44.48           
1446    1.50            3.65            5.50            44.86           
1447    3.00            4.25            6.00            44.05           
1448    1.00            2.91            4.00            45.33           
1449    1.00            3.00            5.00            45.37           
1450    1.00            2.32            3.50            45.67           
1451    1.00            2.54            4.00            45.52           
1452    3.00            5.38            7.50            43.77           
1453    1.50            3.88            5.50            44.77           
1454    0.50            2.63            4.50            45.52           
1455    2.00            4.09            5.50            45.27           
1456    1.00            2.68            5.00            45.73           
1457    1.00            3.11            5.50            45.16           
1458    1.50            3.63            5.00            45.07           
1459    2.00            3.18            4.50            44.99           
1460    1.00            2.21            3.50            46.06           
1461    1.00            3.34            5.00            45.01           
1462    3.50            5.71            7.50            43.57           
1463    3.50            5.53            7.50            44.28           
1464    1.50            3.43            4.50            45.06           
1465    2.50            4.44            6.00            44.52           
1466    3.50            4.61            6.50            44.22           
1467    1.50            3.17            4.50            45.37           
1468    1.00            2.31            4.50            46.15           
1469    2.50            4.10            6.00            45.15           
1470    2.00            3.50            5.00            45.05           
1471    1.50            3.30            5.00            45.65           
1472    3.50            4.88            6.50            44.21           
1473    0.50            2.27            4.00            46.00           
1474    2.00            3.48            5.50            45.47           
1475    0.00            1.57            3.50            46.23           
1476    1.50            3.15            4.50            45.32           
1477    1.00            2.56            4.00            45.56           
1478    1.00            2.52            4.00            45.22           
1479    0.50            2.30            4.50            45.55           
1480    1.50            3.27            5.00            45.17           
1481    2.50            3.93            5.00            44.43           
1482    1.50            3.47            5.50            44.86           
1483    1.50            3.60            5.00            44.80           
1484    2.00            3.79            5.50            44.77           
1485    1.50            2.93            5.00            45.90           
1486    2.00            3.37            4.50            45.22           
1487    1.00            2.97            5.00            45.62           
1488    1.00            2.49            4.00            45.80           
1489    1.50            3.09            4.50            45.56           
1490    2.50            4.33            6.00            44.49           
1491    1.50            3.46            5.00            45.17           
1492    1.00            3.07            5.00            45.44           
1493    2.00            4.42            6.50            46.06           
1494    1.50            3.29            5.00            45.56           
1495    2.00            3.93            5.50            45.16           
1496    2.50            4.22            6.00            44.93           
1497    2.50            4.29            5.50            45.54           
1498    2.50            4.96            6.50            44.72           
1499    1.00            1.91            3.50            46.01           
1500    0.50            2.48            5.00            46.03           
1501    0.50            2.29            4.50            46.40           
1502    1.50            3.04            4.50            45.42           
1503    3.00            4.61            6.50            44.42           
1504    1.50            3.14            5.00            45.27           
1505    1.50            2.68            4.50            45.56           
1506    2.00            3.38            4.50            45.29           
1507    2.50            4.28            6.50            44.93           
1508    1.50            2.83            4.50            45.47           
1509    1.50            3.38            5.00            45.07           
1510    0.50            2.30            4.00            46.09           
1511    1.50            3.29            5.00            45.42           
1512    2.50            4.19            6.50            44.64           
1513    2.50            4.86            6.50            44.13           
1514    1.50            3.75            6.00            45.14           
1515    2.50            4.08            6.00            44.49           
1516    2.00            4.13            6.00            44.57           
1517    2.00            3.17            5.00            45.53           
1518    1.00            3.17            5.00            45.94           
1519    2.50            4.19            7.00            45.11           
1520    2.00            3.41            5.50            45.62           
1521    1.50            3.35            4.50            45.17           
1522    1.00            3.26            4.50            45.49           
1523    2.00            3.39            5.00            45.56           
1524    2.00            3.57            5.50            45.28           
1525    2.50            4.17            5.50            44.91           
1526    2.50            4.01            5.50            44.61           
1527    1.50            3.45            5.00            45.23           
1528    2.00            3.01            4.50            45.24           
1529    2.50            4.08            6.00            44.82           
1530    1.00            2.80            4.00            45.45           
1531    1.00            2.97            5.00            45.96           
1532    2.00            3.39            5.00            45.42           
1533    2.00            3.27            5.00            45.40           
1534    2.00            3.46            5.00            45.92           
1535    2.00            3.29            4.50            45.14           
1536    2.00            3.56            6.50            45.42           
1537    3.50            5.21            7.50            44.13           
1538    1.50            3.15            4.50            45.67           
1539    1.00            3.12            5.00            45.67           
1540    1.50            3.55            5.00            45.34           
1541    1.50            3.78            5.00            45.03           
1542    1.50            3.95            5.00            45.14           
1543    1.00            2.75            4.00            45.94           
1544    2.00            3.00            4.50            45.40           
1545    1.50            3.16            5.00            45.39           
1546    2.00            3.88            6.00            45.04           
1547    1.00            2.70            4.00            45.76           
1548    2.50            4.82            6.50            44.19           
1549    1.00            2.48            4.00            45.61           
1550    1.50            3.98            6.00            44.83           
1551    3.50            5.18            6.50            43.87           
1552    0.50            2.44            4.50            45.65           
1553    2.00            3.86            5.50            44.78           
1554    1.00            2.16            3.50            45.42           
1555    0.50            2.23            4.00            46.21           
1556    2.00            3.64            5.50            44.70           
1557    1.50            2.88            4.50            45.15           
1558    2.50            5.31            7.00            44.08           
1559    2.00            3.84            5.00            44.57           
1560    1.50            3.06            4.50            45.12           
1561    0.50            2.10            4.00            45.81           
1562    1.50            3.27            4.50            45.09           
1563    2.50            5.02            7.00            44.61           
1564    2.50            4.67            6.50            44.24           
1565    3.00            4.62            6.00            43.98           
1566    1.50            3.34            5.50            45.14           
1567    2.00            4.28            6.00            44.44           
1568    2.00            3.29            4.50            44.89           
1569    3.00            4.27            5.50            43.95           
1570    3.00            4.99            7.00            44.31           
1571    1.50            3.11            4.50            44.99           
1572    1.50            3.07            4.50            45.48           
1573    2.50            3.67            4.50            45.32           
1574    2.00            3.17            5.00            45.56           
1575    2.00            4.20            6.50            44.90           
1576    1.00            3.60            5.50            45.21           
1577    2.00            3.16            5.00            45.31           
1578    0.50            2.83            4.50            45.91           
1579    2.00            4.07            6.50            44.66           
1580    1.50            2.73            4.00            45.35           
1581    1.50            3.22            4.50            45.53           
1582    1.00            2.89            4.50            46.27           
1583    1.00            2.50            4.50            45.99           
1584    1.00            3.05            5.00            45.54           
1585    1.00            2.36            4.00            45.71           
1586    3.00            4.86            6.50            44.18           
1587    1.50            3.88            5.50            45.15           
1588    1.00            2.97            5.00            45.39           
1589    3.00            4.77            6.50            43.85           
1590    1.00            2.81            4.00            45.59           
1591    1.00            2.76            5.50            46.13           
1592    2.50            4.63            6.00            44.36           
1593    0.50            2.02            3.50            46.03           
1594    2.50            3.94            5.00            44.54           
1595    2.00            3.47            5.00            45.19           
1596    0.50            2.45            4.00            45.95           
1597    2.50            4.18            5.50            44.28           
1598    1.50            2.87            4.00            44.91           
1599    1.50            3.53            5.50            44.77           
1600    2.00            3.60            5.00            44.75           
1601    1.50            3.49            5.00            44.78           
1602    0.50            2.89            5.00            45.23           
1603    3.00            4.38            6.00            44.26           
1604    0.50            1.36            2.50            45.86           
1605    0.50            2.41            4.00            45.25           
1606    1.00            2.49            4.00            45.31           
1607    3.00            5.37            8.00            43.78           
1608    2.00            4.13            6.00            45.08           
1609    1.00            2.21            4.00            46.05           
1610    1.00            2.34            3.50            45.56           
1611    2.00            3.41            5.50            45.67           
1612    1.00            2.65            3.50            45.48           
1613    2.00            3.61            5.00            44.98           
1614    1.00            2.54            4.50            46.10           
1615    2.00            3.71            5.50            45.10           
1616    1.50            3.73            5.00            44.91           
1617    1.50            3.40            5.00            45.08           
1618    2.00            2.86            4.00            45.06           
1619    3.00            5.04            6.50            44.26           
1620    1.50            2.54            4.00            44.99           
1621    0.50            2.09            3.50            45.96           
1622    2.00            4.38            6.00            44.77           
1623    2.00            4.39            6.50            44.95           
1624    0.50            2.06            4.00            46.25           
1625    1.00            2.36            4.50            45.91           
1626    2.50            3.49            5.50            45.06           
1627    1.50            3.90            5.50            45.42           
1628    2.00            3.21            4.50            45.13           
1629    2.50            4.33            6.50            44.94           
1630    2.00            3.76            5.50            44.75           
1631    3.50            5.32            7.00            44.58           
1632    1.00            2.45            4.00            45.51           
1633    1.50            3.54            5.00            45.12           
1634    3.00            4.70            7.00            44.73           
1635    1.50            3.47            5.50            45.35           
1636    2.00            3.75            5.00            45.08           
1637    2.00            3.33            5.00            45.79           
1638    3.00            4.29            5.50            44.28           
1639    1.00            2.28            4.00            45.89           
1640    0.50            1.69            3.50            46.14           
1641    0.00            2.79            4.50            45.50           
1642    2.00            4.70            7.50            44.41           
1643    1.00            2.83            4.50            45.42           
1644    2.00            3.54            5.00            44.84           
1645    1.50            2.96            5.00            45.55           
1646    0.50            2.36            3.50            45.72           
1647    2.00            3.10            4.50            45.09           
1648    1.50            2.50            3.50            45.62           
1649    2.50            3.83            6.00            44.83           
1650    1.50            3.04            4.50            45.03           
1651    3.50            4.99            6.50            44.44           
1652    3.00            4.44            6.50            44.79           
1653    2.50            4.60            6.00            44.61           
1654    2.00            4.06            6.50            44.93           
1655    1.50            2.73            4.50            45.55           
1656    3.00            3.98            5.50            44.55           
1657    1.00            2.38            4.00            45.52           
1658    1.50            2.84            4.50            45.85           
1659    2.00            3.83            5.50            44.98           
1660    2.50            3.29            5.00            44.67           
1661    2.00            3.71            5.00            44.86           
1662    1.50            2.94            4.50            44.79           
1663    2.50            3.79            5.00            44.53           
1664    0.50            2.09            3.50            45.95           
1665    2.00            3.25            5.00            45.25           
1666    2.00            4.42            6.00            44.32           
1667    2.00            3.56            5.50            44.80           
1668    1.00            2.31            4.00            45.96           
1669    2.50            4.71            7.00            44.88           
1670    1.50            2.78            4.50            46.20           
1671    1.00            3.83            5.50            45.33           
1672    0.50            2.08            3.50            46.19           
1673    1.00            2.63            4.50            45.97           
1674    2.00            3.79            5.00            45.42           
1675    1.50            2.54            4.00            45.59           
1676    2.50            4.09            6.50            44.66           
1677    3.50            5.02            6.50            43.73           
1678    0.50            2.41            4.00            45.73           
1679    3.00            5.17            7.50            44.40           
1680    3.50            4.22            5.00            44.15           
1681    1.50            3.91            6.50            45.60           
1682    0.50            2.12            4.50            46.35           
1683    1.00            3.17            4.50            45.35           
1684    1.50            3.13            5.00            45.71           
1685    2.50            4.49            6.00            45.16           
1686    0.50            1.80            3.50            46.63           
1687    1.50            2.74            4.00            45.94           
1688    1.50            2.57            4.00            46.16           
1689    1.50            3.27            5.00            45.55           
1690    1.00            2.82            4.00            45.99           
1691    0.50            1.14            3.00            47.24           
1692    1.00            3.51            6.00            45.97           
1693    1.50            2.83            4.50            46.23           
1694    2.50            3.52            6.00            46.29           
1695    3.00            4.28            5.50            45.06           
1696    3.00            4.24            6.00            45.65           
1697    2.50            4.00            5.50            44.98           
1698    3.00            4.58            6.00            44.34           
1699    3.50            5.53            7.00            44.25           
1700    2.00            3.88            6.00            44.98           
1701    1.50            2.84            4.50            45.72           
1702    1.50            3.40            4.50            45.61           
1703    1.00            2.36            4.00            45.76           
1704    2.00            3.51            5.00            44.76           
1705    2.00            3.61            5.50            44.97           
1706    2.00            3.95            7.00            45.86           
1707    2.00            4.46            6.00            45.00           
1708    1.50            3.58            5.50            45.64           
1709    0.50            2.97            5.00            46.05           
1710    2.00            3.31            4.50            45.20           
1711    2.00            3.60            5.00            45.26           
1712    2.00            3.29            5.00            45.56           
1713    3.00            4.67            6.00            44.25           
1714    1.50            2.86            5.00            45.99           
1715    2.50            3.69            5.00            44.84           
1716    2.00            3.45            5.50            45.42           
1717    0.50            2.45            4.50            46.25           
1718    1.50            3.45            5.50            45.28           
1719    1.50            2.88            5.00            45.56           
1720    1.00            2.99            4.00            45.42           
1721    2.00            4.03            5.50            45.10           
1722    2.00            4.10            6.50            44.80           
1723    1.00            2.60            4.00            45.84           
1724    3.00            4.93            6.50            44.09           
1725    1.50            3.51            5.50            45.18           
1726    2.50            3.83            5.00            44.55           
1727    2.50            3.66            5.50            45.00           
1728    2.50            4.05            6.00            44.56           
1729    1.00            3.08            5.00            45.35           
1730    2.50            4.04            5.50            44.99           
1731    3.00            4.68            6.50            44.41           
1732    3.50            5.19            7.00            44.36           
1733    1.50            3.10            4.50            45.58           
1734    2.00            3.59            5.50            45.91           
1735    2.00            3.61            5.00            45.53           
1736    2.00            3.97            5.00            45.02           
1737    1.50            2.79            4.00            45.51           
1738    2.50            3.66            5.00            45.13           
1739    2.50            4.04            6.00            45.34           
1740    1.50            3.91            5.00            45.29           
1741    2.00            3.91            6.00            45.36           
1742    1.50            3.03            4.50            45.27           
1743    2.00            3.83            5.50            44.72           
1744    1.50            3.58            5.00            45.28           
1745    2.00            3.74            5.00            45.48           
1746    2.50            3.93            5.50            44.69           
1747    2.00            3.75            5.50            45.19           
1748    1.50            3.09            4.50            45.33           
1749    1.50            3.22            5.00            45.38           
1750    1.00            2.50            3.50            45.71           
1751    1.00            2.18            4.00            46.26           
1752    1.00            2.53            4.50            45.66           
1753    1.50            3.12            4.50            45.49           
1754    2.50            3.63            5.00            44.86           
1755    2.00            3.53            5.00            44.92           
1756    1.50            2.86            4.00            45.11           
1757    3.00            4.83            6.00            44.16           
1758    2.00            4.08            6.50            44.85           
1759    2.00            3.38            5.50            45.17           
1760    1.00            2.35            4.00            45.66           
1761    2.00            3.08            4.50            45.02           
1762    3.00            4.38            6.50            44.35           
1763    3.00            4.27            6.00            44.16           
1764    1.50            3.17            4.50            45.14           
1765    1.50            3.11            5.00            45.36           
1766    1.50            3.10            4.50            45.61           
1767    2.00            2.90            5.00            45.40           
1768    2.50            4.58            6.00            44.53           
1769    3.50            5.41            7.50            45.03           
1770    3.00            4.60            6.00            44.75           
1771    1.50            3.20            5.00            46.42           
1772    1.50            3.18            4.50            45.63           
1773    1.50            3.18            5.00            44.84           
1774    2.00            3.29            4.50            44.91           
1775    2.00            3.65            5.00            45.15           
1776    2.50            3.78            5.00            45.18           
1777    2.00            3.79            5.00            45.14           
1778    1.50            3.60            5.50            45.61           
1779    1.00            2.83            4.50            45.43           
1780    1.50            3.20            5.00            45.59           
1781    1.00            2.51            4.50            45.71           
1782    1.00            3.35            5.00            45.63           
1783    1.00            2.73            4.50            46.14           
1784    1.50            3.04            4.50            46.27           
1785    2.00            4.14            6.00            45.22           
1786    2.00            4.25            5.50            44.51           
1787    1.50            2.74            4.50            45.90           
1788    0.00            1.31            3.00            46.91           
1789    1.00            2.37            4.00            46.70           
1790    1.50            2.57            4.00            45.88           
1791    2.50            3.50            5.00            45.31           
1792    1.50            3.25            5.50            46.04           
1793    2.50            4.05            5.50            44.80           
1794    1.00            2.13            4.00            46.25           
1795    2.50            4.77            6.00            44.11           
1796    0.00            1.91            4.00            45.89           
1797    1.00            3.25            5.50            46.91           
1798    2.50            4.37            6.00            44.68           
1799    3.50            4.29            6.00            45.12           
1800    1.00            3.05            4.50            45.39           
1801    3.00            4.33            6.00            44.37           
1802    1.50            3.18            5.00            45.32           
1803    3.00            4.75            6.50            44.29           
1804    2.00            3.33            5.00            45.38           
1805    1.00            2.12            4.00            46.59           
1806    0.50            2.83            5.00            46.11           
1807    3.00            4.22            5.50            44.55           
1808    2.00            3.65            5.00            45.58           
1809    2.00            3.25            4.50            45.34           
1810    1.50            3.41            5.00            45.36           
1811    2.50            3.94            5.50            44.29           
1812    2.00            3.84            6.00            44.52           
1813    1.50            2.45            4.50            45.43           
1814    2.50            4.48            6.50            44.90           
1815    3.00            5.12            7.50            43.94           
1816    2.00            3.45            4.50            44.84           
1817    3.00            4.50            6.00            44.05           
1818    2.00            4.51            7.00            44.66           
1819    1.00            2.23            3.50            45.90           
1820    2.50            4.21            6.00            44.63           
1821    1.50            3.39            5.00            45.22           
1822    2.00            3.04            4.50            45.25           
1823    1.50            3.34            5.00            45.06           
1824    1.50            2.79            4.50            45.35           
1825    2.00            3.65            5.00            44.96           
1826    2.00            3.38            5.00            44.97           
1827    1.00            2.90            4.00            45.39           
1828    2.00            4.45            6.00            44.35           
1829    2.50            4.05            6.00            44.91           
1830    1.00            3.03            4.50            46.25           
1831    2.50            5.28            6.00            43.74           
1832    3.00            4.32            6.00            44.37           
1833    1.50            2.72            4.00            45.09           
1834    3.00            3.97            5.50            44.18           
1835    1.50            3.80            6.00            45.76           
1836    3.50            4.66            6.00            43.88           
1837    2.50            4.17            6.00            44.64           
1838    1.00            2.03            3.50            45.89           
1839    1.50            3.65            5.50            45.39           
1840    2.00            3.85            5.50            45.31           
1841    1.00            2.56            4.00            45.63           
1842    1.00            2.03            4.00            45.86           
1843    2.50            3.85            5.50            44.53           
1844    2.50            3.95            5.50            45.44           
1845    3.00            4.81            6.50            44.62           
1846    1.00            2.69            4.50            45.64           
1847    2.00            3.52            5.00            45.18           
1848    2.50            3.88            5.50            44.58           
1849    2.50            4.74            6.50            44.57           
1850    1.50            3.32            4.50            44.93           
1851    0.00            1.24            2.50            46.31           
1852    2.00            3.75            5.50            44.63           
1853    1.00            2.52            5.00            45.54           
1854    2.00            3.98            5.50            44.65           
1855    1.00            2.16            4.00            45.79           
1856    2.00            3.59            5.50            44.94           
1857    1.50            2.76            4.50            45.26           
1858    2.50            4.49            6.00            44.77           
1859    1.50            2.53            3.50            46.07           
1860    2.00            4.11            5.50            44.77           
1861    1.50            3.26            4.50            45.37           
1862    2.00            3.96            6.00            44.82           
1863    3.00            4.72            6.50            44.63           
1864    0.50            1.98            3.00            46.00           
1865    0.50            2.75            4.50            45.81           
1866    2.50            4.12            5.50            44.64           
1867    2.00            3.46            5.00            44.85           
